2100
0.01
0.01
0.1
10000000
9
Minimal aGF shell: 0.284605	0.284605
Minimal GF1 shell:  2.5	2.5
Minimal GF2 shell:  3.75	6.25

5	0.16537	0.16513	30.06951	0.00054	0.00043	0.00000
55	0.35621	0.36160	386.26953	0.00115	0.00173	0.00000
550	2.13465	2.49357	5315.13914	0.01518	0.03730	0.00000
5500	121.09404	172.05552	118364.75019	0.00000	0.00000	0.00000

5	0.0	0.0	0.0	0.0
55	5.7	8.5	1.4	1.5
550	564.6	756.8	47.4	48.4
5500	56778.0	79177.0	0.0	0.0

5	3006.5	3009.0	3.6	3.4
55	33127.7	33081.7	24.4	11.2
550	340036.2	333240.0	678.0	229.2
5500	4266696.0	3595399.0	0.0	0.0

5	0.0	0.0	0.0	0.0
55	784.1	9646.4	243.5	2141.6
550	79831.3	805837.6	8484.7	64533.5
5500	8032689.0	86715358.0	0.0	0.0

